board,rank,model_id,run_id,model_digest,runtime_image_tag,runtime_image_digest,source_revision,wer,wer_ci_lower,wer_ci_upper,cer,cer_ci_lower,cer_ci_upper,word_accuracy_pct,speed_valid,batch_size,audio_throughput_x,rtf,processing_seconds,total_audio_seconds,checkpoint_gib,parameter_count,native_dtype,pareto_order,pareto_efficient,statistically_pareto_efficient,dominated_by,dominated_by_count,statistically_dominated_by,statistically_dominated_by_count
pareto,,whisper-small-fa-mohammadgholizadeh,fleurs-fa-ir-v1-whisper-small-fa-mohammadgholizadeh-20260817T164621Z,e2d87444d5590230fdea190bb4897f87da6902fc89c98b454f19ce9b2b6b8895,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.4345863962035917,0.4257166345493475,0.44349082695771436,0.1210059027269623,0.11578651691011216,0.12661972911094851,56.541360379640835,True,1,18.664539502953176,0.05357753400997524,713.7524072261294,13321.860000000013,0.9033889891579747,241734912,float16,24,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,14,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,13
pareto,,whisper-fa-small-v1-seyedali,fleurs-fa-ir-v1-whisper-fa-small-v1-seyedali-20260817T110818Z,dcdd849f484300849a8c0353f2820487e24bc6d4079f4d46b934e39c75bc0ec8,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.33265097236438074,0.3233199224457319,0.3421187264137542,0.10162690862968925,0.08712325548837942,0.11898441270168711,66.73490276356193,True,1,18.429781678481113,0.05426000250277597,722.8441569416318,13321.860000000013,0.9023833805695176,241734912,float16,25,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,13,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,10
pareto,,whisper-small-persian-v1-aliyzd95,fleurs-fa-ir-v1-whisper-small-persian-v1-aliyzd95-20260817T173619Z,adaf36615379aaba173f8c8957c00a4e65511c66a7d91cac20a29068894994d7,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.312040569461245,0.2858655939412019,0.34235773848378476,0.11139567783794331,0.08714218801101693,0.13927725168290528,68.7959430538755,True,1,17.460951389884645,0.05727064795445871,762.9515541585861,13321.860000000013,0.9024736993014812,241734912,float16,26,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-fa-small-v1-seyedali,15,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,10
pareto,,whisper-small-fa-aictsharif,fleurs-fa-ir-v1-whisper-small-fa-aictsharif-20260817T161847Z,c684cde68cad8471bfdf782415070985d0ad1ec2df9245a8dc0f78fcf5902ee0,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.30575974690611335,0.29092065985981325,0.32727157058227946,0.09545587589638518,0.07677353103245767,0.1190464841515779,69.42402530938867,True,1,17.2951433560748,0.05781969998235123,770.2659484068863,13321.860000000013,0.9024153649806976,241734912,float16,27,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,12,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;persian-speech-transcription-wav2vec2-v1-seyedali;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,8
pareto,,whisper-small-fa-mjavadf,fleurs-fa-ir-v1-whisper-small-fa-mjavadf-20260817T163234Z,54054686fb9ef1cf7c0d18bbaa599d579bb862a4d07fe37a735651cea0d73044,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.4164883223225086,0.38772025004819477,0.4499888520466499,0.13755549051173227,0.10853371752739617,0.1723879587564534,58.35116776774913,True,1,17.253217005657476,0.05796020531545459,772.1377407837426,13321.860000000013,0.9023810774087906,241734912,float16,28,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif,19,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-fa-small-v1-seyedali;whisper-small-fa-aictsharif,16
pareto,,whisper-medium-fa-aictsharif,fleurs-fa-ir-v1-whisper-medium-fa-aictsharif-20260817T141107Z,efb54e673036584c7af94ca9e3d5209d0dbe3474249922dd8b220eb457290b17,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.28389317949195125,0.2556719186061132,0.3169966699351817,0.0871505927118396,0.062099886497225844,0.1174027152530115,71.61068205080487,True,2,17.044689990931012,0.05866929821147063,781.5841770714615,13321.85999999999,2.8475208217278123,763857920,float16,29,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,11,visualears-fastconformer-fa-full-ab;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm,3
pareto,,whisper-v3-turbo-persian-v1-0-nezamisafa,fleurs-fa-ir-v1-whisper-v3-turbo-persian-v1-0-nezamisafa-20260817T181028Z,9a26f13a40aa5548558c756a121c91a91072243bffa45de5110b82d944d5ad23,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.31762352284358425,0.2732565369943229,0.36947912213139505,0.11523732865017806,0.08274113058522627,0.15317490896651503,68.23764771564159,True,1,16.414021987826462,0.06092352019155663,811.6146066990914,13321.860000000013,3.015216658823192,808878080,float16,30,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-medium-fa-aictsharif,18,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,10
pareto,,whisper-small-persian-steja,fleurs-fa-ir-v1-whisper-small-persian-steja-20260817T172044Z,9cc1193a7bf188911d2a6c598d9b4ac54abe60e63cb3e421135b5b650324d897,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.34567786358983904,0.3364450103713453,0.35494639774037884,0.12218888726279331,0.09304258520012691,0.1587454362716028,65.4322136410161,True,1,15.08020473366225,0.06631209706110858,883.4004733545007,13321.860000000013,27.02250009123236,241734912,float16,31,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa,20,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-medium-fa-aictsharif,13
pareto,,whisper-large-v2-fa-aictsharif,fleurs-fa-ir-v1-whisper-large-v2-fa-aictsharif-20260817T124648Z,27578b0538c99f45f75be441626d9445f6fd89bae30843f0c238ca8a8aa045c3,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.26979622220154464,0.24017316163283955,0.3049379508882258,0.08150397580369774,0.05687918410270392,0.11109091770970161,73.02037777984553,True,2,13.564543582951085,0.07372161060080736,982.1089753984706,13321.85999999999,5.751326424069703,1543304960,float16,32,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;persian-speech-transcription-wav2vec2-v1-seyedali;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai,8,visualears-fastconformer-fa-full-ab;whisper-large-fa-v1-vhdm,2
pareto,,whisper-small-fa-7-taesiri,fleurs-fa-ir-v1-whisper-small-fa-7-taesiri-20260817T160004Z,fa335e347a5320ab3adb7dc0f456288b7e99f61a78a01eda3a6eee10a5684b10,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.2804968828510282,0.2710102313938765,0.2901118440362758,0.0727230596614469,0.06611821685650832,0.07979564990186883,71.95031171489718,True,1,12.474875724279888,0.08016111920487488,1067.8952074906556,13321.860000000013,0.9023437947034836,241734912,float16,33,False,False,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm,5,shenava-rizeh-v1-0;visualears-fastconformer-fa-full-ab;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm,4
pareto,,qwen3-asr-0-6b,fleurs-fa-ir-v1-qwen3-asr-0-6b-20260812T004826Z,2bb3f623b1a6bb67a0261dea309cefb7843b6e037e46ca9cdb73cd8064e05710,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:f2495a7e7f6da7cd8eef90efbaa7c759d2b86a7bfcc14cacbb5b9224af0bd5d9,4fe41b118493b290b74b5e31516fbfcd7b103b22,0.481064483111566,0.4703827803433587,0.4914511113475363,0.20914434850480512,0.20215079267404562,0.2163963183746065,51.893551688843395,True,1,11.212571528924672,0.0891856071928135,1188.1181730376557,13321.860000000013,1.4681195197626948,782426112,bfloat16,34,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri,26,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri,26
pareto,,qwen3-asr-1-7b,fleurs-fa-ir-v1-qwen3-asr-1-7b-20260812T010849Z,d72bbab125d5628ba0e151beebc6f5b28e5ea63c9fdeca2f55ab18cc569cb582,ghcr.io/armanjr/peste-benchmark:2.0.0,sha256:f2495a7e7f6da7cd8eef90efbaa7c759d2b86a7bfcc14cacbb5b9224af0bd5d9,4fe41b118493b290b74b5e31516fbfcd7b103b22,0.24104401228249744,0.2324250215575507,0.2500805020026767,0.08924825601248841,0.08445951963813145,0.09437146140582989,75.89559877175024,True,1,10.754954187450142,0.09298040536210661,1238.6719429772347,13321.860000000013,3.8069172985851765,2038052480,bfloat16,35,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-medium-fa-aictsharif;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri,14,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;whisper-large-v3-turbo;whisper-large-fa-v1-vhdm;neuraspeech-whisperbase-neurai;whisper-small-fa-7-taesiri,10
pareto,,whisper-persian-paulwalker,fleurs-fa-ir-v1-whisper-persian-paulwalker-20260817T142455Z,f3bfbfc6fbca2796f8843944e780736593fe4aee563ab05dc76fc6055ec85af4,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.9420303340467107,0.89951902489385,0.9910743583899296,1.4617786233474803,1.3318544392319909,1.597529903292177,5.796966595328934,True,1,10.332444650450023,0.09678251699673471,1289.3231418781215,13321.860000000013,0.27794895973056555,73183744,float32,36,False,False,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-large-xlsr-persian-v3-masoumehb;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;whisper-base;whisper-tiny;neuraspeech-whisperbase-neurai;whisper-small;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri;qwen3-asr-0-6b;qwen3-asr-1-7b,34,nvidia-fastconformer-fa;shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-large-xlsr-persian-v3-masoumehb;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;whisper-base;whisper-tiny;neuraspeech-whisperbase-neurai;whisper-small;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri;qwen3-asr-0-6b;qwen3-asr-1-7b,34
pareto,,whisper-small-ctejarat-makhataei,fleurs-fa-ir-v1-whisper-small-ctejarat-makhataei-20260817T153734Z,086ce62d90a3118841ff47ab67e196179f85f2e41c53c750200e8c563744bdf9,ghcr.io/armanjr/peste-benchmark:2.1.0,sha256:7c81292cfd47fe2ed956bf5b81f8cef5d78d1e9558299650fd9d883973bd14ef,e7833ac24e5e2db15a66ae267066bff576d872c5,0.5142365311249651,0.4854946359857371,0.5472717301438264,0.2261207863798234,0.20584914843765192,0.24911694615716834,48.57634688750348,True,1,10.315475312637648,0.09694172781111546,1291.4441260577878,13321.860000000013,0.9051989614963531,241734912,float16,37,False,False,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-fa-tinyyy-hackergeek98;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri;qwen3-asr-0-6b;qwen3-asr-1-7b,29,shenava-rizeh-v1-0;wav2vec2-large-xlsr-53-persian;visualears-fastconformer-fa-full-ab;wav2vec2-xls-r-300m-fa-alifarokh;xls-r-1b-fa-cv8-ghofrani;wav2vec2-large-xlsr-persian-v2-m3hrdadfi;persian-speech-transcription-wav2vec2-v1-seyedali;wav2vec2-large-xlsr-persian-shemo-m3hrdadfi;wav2vec2-large-xlsr-persian-m3hrdadfi;whisper-large-v3-turbo;whisper-small-persian-amirmohseni;whisper-small-persian-alism98;whisper-large-fa-v1-vhdm;whisper-base-fa-aictsharif;whisper-tiny-fa-aictsharif;neuraspeech-whisperbase-neurai;whisper-small-fa-mohammadgholizadeh;whisper-fa-small-v1-seyedali;whisper-small-persian-v1-aliyzd95;whisper-small-fa-aictsharif;whisper-small-fa-mjavadf;whisper-medium-fa-aictsharif;whisper-v3-turbo-persian-v1-0-nezamisafa;whisper-small-persian-steja;whisper-large-v2-fa-aictsharif;whisper-small-fa-7-taesiri;qwen3-asr-1-7b,27
